onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.06	4.83	YY	1.01	6	1	3	1	n/a
11.07	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
12.72	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.00	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.25	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
17.33	4.83	YY	0.78	5	1	1	1	n/a
18.11	0	button press	n/a	n/a	n/a	n/a	n/a	51
19.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
19.78	0	button press	n/a	n/a	n/a	n/a	n/a	54
20.01	0	button press	n/a	n/a	n/a	n/a	n/a	54
23.81	4.83	YN	0.80	2	1	1	0	n/a
24.60	0	button press	n/a	n/a	n/a	n/a	n/a	50
26.20	0	button press	n/a	n/a	n/a	n/a	n/a	54
26.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
27.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
32.15	4.83	YN	0.95	2	1	1	0	n/a
33.09	0	button press	n/a	n/a	n/a	n/a	n/a	50
34.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
34.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
35.54	0	button press	n/a	n/a	n/a	n/a	n/a	55
40.21	4.83	NN	1.12	2	1	0	0	n/a
41.32	0	button press	n/a	n/a	n/a	n/a	n/a	50
42.65	0	button press	n/a	n/a	n/a	n/a	n/a	54
43.27	0	button press	n/a	n/a	n/a	n/a	n/a	54
43.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.51	4.83	YY	0.78	6	1	3	1	n/a
47.29	0	button press	n/a	n/a	n/a	n/a	n/a	51
48.33	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.71	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.93	0	button press	n/a	n/a	n/a	n/a	n/a	54
49.38	0	button press	n/a	n/a	n/a	n/a	n/a	54
52.47	4.83	YY	0.80	6	1	3	1	n/a
53.27	0	button press	n/a	n/a	n/a	n/a	n/a	51
54.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
54.39	0	button press	n/a	n/a	n/a	n/a	n/a	54
61.01	4.83	NN	0.97	2	1	0	0	n/a
61.98	0	button press	n/a	n/a	n/a	n/a	n/a	50
63.66	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.05	4.83	NN	1.00	3	1	0	0	n/a
69.05	0	button press	n/a	n/a	n/a	n/a	n/a	50
71.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
71.32	0	button press	n/a	n/a	n/a	n/a	n/a	54
73.81	4.83	NN	0.82	2	1	0	0	n/a
74.63	0	button press	n/a	n/a	n/a	n/a	n/a	50
75.78	0	button press	n/a	n/a	n/a	n/a	n/a	54
76.24	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.51	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
77.11	0	button press	n/a	n/a	n/a	n/a	n/a	55
78.00	0	button press	n/a	n/a	n/a	n/a	n/a	54
82.42	4.83	YY	0.83	6	1	1	1	n/a
83.25	0	button press	n/a	n/a	n/a	n/a	n/a	51
84.25	0	button press	n/a	n/a	n/a	n/a	n/a	54
84.47	0	button press	n/a	n/a	n/a	n/a	n/a	54
90.36	4.83	NY	0.68	4	1	0	1	n/a
91.04	0	button press	n/a	n/a	n/a	n/a	n/a	51
92.68	0	button press	n/a	n/a	n/a	n/a	n/a	54
93.01	0	button press	n/a	n/a	n/a	n/a	n/a	54
93.46	0	button press	n/a	n/a	n/a	n/a	n/a	54
98.53	4.83	NY	1.05	2	1	0	1	n/a
99.58	0	button press	n/a	n/a	n/a	n/a	n/a	51
100.92	0	button press	n/a	n/a	n/a	n/a	n/a	55
101.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
102.13	0	button press	n/a	n/a	n/a	n/a	n/a	55
104.16	4.83	YY	0.73	6	1	1	1	n/a
104.89	0	button press	n/a	n/a	n/a	n/a	n/a	51
105.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
105.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
106.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
111.77	4.83	NY	0.98	2	1	0	1	n/a
112.75	0	button press	n/a	n/a	n/a	n/a	n/a	51
114.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
114.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.83	4.83	YY	1.53	2	1	3	1	n/a
120.36	0	button press	n/a	n/a	n/a	n/a	n/a	51
121.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
121.34	0	button press	n/a	n/a	n/a	n/a	n/a	55
121.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
122.77	0	button press	n/a	n/a	n/a	n/a	n/a	55
122.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
126.45	4.83	NN	0.82	1	1	0	0	n/a
127.27	0	button press	n/a	n/a	n/a	n/a	n/a	50
128.43	0	button press	n/a	n/a	n/a	n/a	n/a	55
128.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
133.06	4.83	NN	1.02	1	1	0	0	n/a
134.08	0	button press	n/a	n/a	n/a	n/a	n/a	50
135.09	0	button press	n/a	n/a	n/a	n/a	n/a	54
135.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
141.12	4.83	NY	1.00	2	1	0	1	n/a
142.12	0	button press	n/a	n/a	n/a	n/a	n/a	51
143.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.70	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.90	0	button press	n/a	n/a	n/a	n/a	n/a	55
144.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
149.16	4.83	YN	0.97	3	1	3	0	n/a
150.12	0	button press	n/a	n/a	n/a	n/a	n/a	50
151.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
156.42	4.83	NY	1.30	2	1	0	1	n/a
157.72	0	button press	n/a	n/a	n/a	n/a	n/a	51
158.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
163.84	4.83	missed_trial	n/a	n/a	1	1	n/a	n/a
165.71	0	button press	n/a	n/a	n/a	n/a	n/a	50
172.25	4.83	YN	0.87	3	1	1	0	n/a
173.12	0	button press	n/a	n/a	n/a	n/a	n/a	50
174.86	0	button press	n/a	n/a	n/a	n/a	n/a	55
180.21	4.83	NN	0.90	3	1	0	0	n/a
181.11	0	button press	n/a	n/a	n/a	n/a	n/a	50
182.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
182.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
182.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
187.33	4.83	NY	0.80	6	1	0	1	n/a
188.13	0	button press	n/a	n/a	n/a	n/a	n/a	51
189.05	0	button press	n/a	n/a	n/a	n/a	n/a	54
193.14	4.83	YY	0.65	6	1	1	1	n/a
193.79	0	button press	n/a	n/a	n/a	n/a	n/a	51
194.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
195.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
195.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
196.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
199.27	4.83	NY	0.72	6	1	0	1	n/a
199.98	0	button press	n/a	n/a	n/a	n/a	n/a	51
201.13	0	button press	n/a	n/a	n/a	n/a	n/a	54
202.05	0	button press	n/a	n/a	n/a	n/a	n/a	54
207.08	4.83	YN	0.98	3	1	3	0	n/a
208.06	0	button press	n/a	n/a	n/a	n/a	n/a	50
209.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
210.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
210.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
215.38	4.83	NN	1.05	2	1	0	0	n/a
216.43	0	button press	n/a	n/a	n/a	n/a	n/a	50
218.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
219.34	0	button press	n/a	n/a	n/a	n/a	n/a	54
222.92	4.83	YY	1.30	3	1	3	1	n/a
224.22	0	button press	n/a	n/a	n/a	n/a	n/a	51
231.13	4.83	NN	0.78	2	1	0	0	n/a
231.91	0	button press	n/a	n/a	n/a	n/a	n/a	50
233.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
238.94	4.83	NY	1.27	5	1	0	1	n/a
240.20	0	button press	n/a	n/a	n/a	n/a	n/a	51
241.04	0	button press	n/a	n/a	n/a	n/a	n/a	54
241.25	0	button press	n/a	n/a	n/a	n/a	n/a	54
241.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
241.87	0	button press	n/a	n/a	n/a	n/a	n/a	54
247.31	4.83	NN	0.80	3	1	0	0	n/a
248.11	0	button press	n/a	n/a	n/a	n/a	n/a	50
