onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.05	4.83	YN	1.42	3	1	3	0	n/a
11.47	0	button press	n/a	n/a	n/a	n/a	n/a	50
12.52	0	button press	n/a	n/a	n/a	n/a	n/a	55
13.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
18.40	4.83	YY	1.38	6	1	1	1	n/a
19.78	0	button press	n/a	n/a	n/a	n/a	n/a	51
20.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
21.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
21.54	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.05	4.83	YY	0.95	6	1	1	1	n/a
27.00	0	button press	n/a	n/a	n/a	n/a	n/a	51
33.74	4.83	YY	0.82	6	1	1	1	n/a
34.56	0	button press	n/a	n/a	n/a	n/a	n/a	51
36.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
41.75	4.83	missed_trial	n/a	n/a	1	3	n/a	n/a
43.35	0	button press	n/a	n/a	n/a	n/a	n/a	51
49.43	4.83	YY	1.35	3	1	3	1	n/a
50.77	0	button press	n/a	n/a	n/a	n/a	n/a	51
52.37	0	button press	n/a	n/a	n/a	n/a	n/a	54
57.48	4.83	NN	0.92	4	1	0	0	n/a
58.40	0	button press	n/a	n/a	n/a	n/a	n/a	50
59.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
59.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.68	4.83	NN	0.90	5	1	0	0	n/a
64.57	0	button press	n/a	n/a	n/a	n/a	n/a	50
65.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
71.88	4.83	NN	1.26	5	1	0	0	n/a
73.15	0	button press	n/a	n/a	n/a	n/a	n/a	50
74.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
74.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
79.21	4.83	NY	0.88	6	1	0	1	n/a
80.09	0	button press	n/a	n/a	n/a	n/a	n/a	51
81.21	0	button press	n/a	n/a	n/a	n/a	n/a	55
81.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
81.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
82.12	0	button press	n/a	n/a	n/a	n/a	n/a	55
85.23	4.83	NY	1.10	4	1	0	1	n/a
86.33	0	button press	n/a	n/a	n/a	n/a	n/a	51
87.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
88.28	0	button press	n/a	n/a	n/a	n/a	n/a	54
88.61	0	button press	n/a	n/a	n/a	n/a	n/a	54
93.51	4.83	NN	0.83	6	1	0	0	n/a
94.34	0	button press	n/a	n/a	n/a	n/a	n/a	50
95.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
100.83	4.83	YY	0.80	6	1	1	1	n/a
101.63	0	button press	n/a	n/a	n/a	n/a	n/a	51
102.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
103.01	0	button press	n/a	n/a	n/a	n/a	n/a	55
103.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
106.73	4.83	NN	0.90	5	1	0	0	n/a
107.62	0	button press	n/a	n/a	n/a	n/a	n/a	50
108.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
109.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
113.82	4.83	YY	1.08	6	1	3	1	n/a
114.90	0	button press	n/a	n/a	n/a	n/a	n/a	51
115.73	0	button press	n/a	n/a	n/a	n/a	n/a	55
116.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
116.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
116.55	0	button press	n/a	n/a	n/a	n/a	n/a	55
116.85	0	button press	n/a	n/a	n/a	n/a	n/a	55
121.49	4.83	NN	1.27	3	1	0	0	n/a
122.76	0	button press	n/a	n/a	n/a	n/a	n/a	50
124.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
124.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
125.72	0	button press	n/a	n/a	n/a	n/a	n/a	55
127.32	4.83	NN	0.87	3	1	0	0	n/a
128.18	0	button press	n/a	n/a	n/a	n/a	n/a	50
129.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
