onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	YN	0.89	5	1	3	0	n/a
10.92	0	button press	n/a	n/a	n/a	n/a	n/a	51
11.90	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
18.34	4.83	NN	0.77	6	1	0	0	n/a
19.11	0	button press	n/a	n/a	n/a	n/a	n/a	51
19.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
20.26	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.47	4.83	NN	0.65	5	1	0	0	n/a
27.12	0	button press	n/a	n/a	n/a	n/a	n/a	51
27.92	0	button press	n/a	n/a	n/a	n/a	n/a	55
28.52	0	button press	n/a	n/a	n/a	n/a	n/a	55
28.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
32.33	4.83	NY	0.98	2	1	0	1	n/a
33.31	0	button press	n/a	n/a	n/a	n/a	n/a	50
34.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.69	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.84	0	button press	n/a	n/a	n/a	n/a	n/a	54
35.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
39.80	4.83	NY	0.61	1	1	0	1	n/a
40.42	0	button press	n/a	n/a	n/a	n/a	n/a	50
41.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
41.89	0	button press	n/a	n/a	n/a	n/a	n/a	55
42.08	0	button press	n/a	n/a	n/a	n/a	n/a	54
42.26	0	button press	n/a	n/a	n/a	n/a	n/a	54
42.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
42.72	0	button press	n/a	n/a	n/a	n/a	n/a	54
43.58	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.56	4.83	NN	1.12	5	1	0	0	n/a
47.68	0	button press	n/a	n/a	n/a	n/a	n/a	51
48.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
48.61	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.62	4.83	YY	0.60	6	1	1	1	n/a
54.22	0	button press	n/a	n/a	n/a	n/a	n/a	50
55.13	0	button press	n/a	n/a	n/a	n/a	n/a	54
55.45	0	button press	n/a	n/a	n/a	n/a	n/a	54
55.64	0	button press	n/a	n/a	n/a	n/a	n/a	54
55.90	0	button press	n/a	n/a	n/a	n/a	n/a	55
56.13	0	button press	n/a	n/a	n/a	n/a	n/a	55
56.57	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.74	4.83	NY	1.12	4	1	0	1	n/a
62.86	0	button press	n/a	n/a	n/a	n/a	n/a	50
63.79	0	button press	n/a	n/a	n/a	n/a	n/a	54
70.40	4.83	YN	0.96	5	1	3	0	n/a
71.36	0	button press	n/a	n/a	n/a	n/a	n/a	51
72.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.74	4.83	NN	0.78	4	1	0	0	n/a
77.53	0	button press	n/a	n/a	n/a	n/a	n/a	51
78.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
78.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
79.21	0	button press	n/a	n/a	n/a	n/a	n/a	54
84.67	4.83	NN	1.18	5	1	0	0	n/a
85.85	0	button press	n/a	n/a	n/a	n/a	n/a	51
86.50	0	button press	n/a	n/a	n/a	n/a	n/a	55
86.70	0	button press	n/a	n/a	n/a	n/a	n/a	55
86.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
87.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
87.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
88.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
92.61	4.83	NN	0.95	5	1	0	0	n/a
93.56	0	button press	n/a	n/a	n/a	n/a	n/a	51
94.54	0	button press	n/a	n/a	n/a	n/a	n/a	55
94.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
101.45	4.83	YN	0.75	5	1	3	0	n/a
102.20	0	button press	n/a	n/a	n/a	n/a	n/a	51
103.58	0	button press	n/a	n/a	n/a	n/a	n/a	55
103.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
104.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
104.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
109.87	4.83	YN	0.73	5	1	3	0	n/a
110.60	0	button press	n/a	n/a	n/a	n/a	n/a	51
111.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
111.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
111.64	0	button press	n/a	n/a	n/a	n/a	n/a	55
111.85	0	button press	n/a	n/a	n/a	n/a	n/a	55
112.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.01	4.83	YY	0.70	6	1	1	1	n/a
118.71	0	button press	n/a	n/a	n/a	n/a	n/a	50
119.43	0	button press	n/a	n/a	n/a	n/a	n/a	55
119.64	0	button press	n/a	n/a	n/a	n/a	n/a	55
119.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
126.15	4.83	YN	0.70	5	1	3	0	n/a
126.85	0	button press	n/a	n/a	n/a	n/a	n/a	51
128.32	0	button press	n/a	n/a	n/a	n/a	n/a	54
