onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	CC	0.85	4	0	1	1	n/a
10.87	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.54	0	button press	n/a	n/a	n/a	n/a	n/a	54
17.78	4.83	CC	0.67	6	0	1	1	n/a
18.45	0	button press	n/a	n/a	n/a	n/a	n/a	51
19.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
19.70	0	button press	n/a	n/a	n/a	n/a	n/a	55
19.89	0	button press	n/a	n/a	n/a	n/a	n/a	55
20.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
24.97	4.83	AA	0.92	5	0	3	3	n/a
25.89	0	button press	n/a	n/a	n/a	n/a	n/a	50
26.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
27.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
31.06	4.83	CC	0.53	5	0	1	1	n/a
31.60	0	button press	n/a	n/a	n/a	n/a	n/a	51
32.66	0	button press	n/a	n/a	n/a	n/a	n/a	55
33.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
33.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
34.36	0	button press	n/a	n/a	n/a	n/a	n/a	54
37.61	4.83	AA	0.90	5	0	3	3	n/a
38.51	0	button press	n/a	n/a	n/a	n/a	n/a	50
39.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
40.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.05	4.83	AA	1.00	1	0	3	3	n/a
47.05	0	button press	n/a	n/a	n/a	n/a	n/a	50
47.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.06	0	button press	n/a	n/a	n/a	n/a	n/a	54
52.21	4.83	CC	0.63	6	0	1	1	n/a
52.84	0	button press	n/a	n/a	n/a	n/a	n/a	51
54.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
54.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
54.52	0	button press	n/a	n/a	n/a	n/a	n/a	55
58.25	4.83	AA	0.88	5	0	3	3	n/a
59.13	0	button press	n/a	n/a	n/a	n/a	n/a	50
61.28	0	button press	n/a	n/a	n/a	n/a	n/a	54
66.82	4.83	AA	0.85	5	0	3	3	n/a
67.67	0	button press	n/a	n/a	n/a	n/a	n/a	50
68.65	0	button press	n/a	n/a	n/a	n/a	n/a	55
70.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
73.76	4.83	CC	0.63	6	0	1	1	n/a
74.40	0	button press	n/a	n/a	n/a	n/a	n/a	51
75.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.50	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
82.51	4.83	AA	1.00	5	0	3	3	n/a
83.50	0	button press	n/a	n/a	n/a	n/a	n/a	50
84.32	0	button press	n/a	n/a	n/a	n/a	n/a	55
90.78	4.83	AC	0.91	3	0	3	1	n/a
91.69	0	button press	n/a	n/a	n/a	n/a	n/a	51
92.59	0	button press	n/a	n/a	n/a	n/a	n/a	54
92.98	0	button press	n/a	n/a	n/a	n/a	n/a	54
98.57	4.83	AA	0.87	4	0	3	3	n/a
99.44	0	button press	n/a	n/a	n/a	n/a	n/a	50
100.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
100.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
101.67	0	button press	n/a	n/a	n/a	n/a	n/a	54
106.83	4.83	AC	0.76	1	0	3	1	n/a
107.59	0	button press	n/a	n/a	n/a	n/a	n/a	51
108.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
108.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
115.23	4.83	CC	1.10	1	0	1	1	n/a
116.33	0	button press	n/a	n/a	n/a	n/a	n/a	51
117.05	0	button press	n/a	n/a	n/a	n/a	n/a	54
117.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
122.84	4.83	CC	0.65	5	0	1	1	n/a
123.49	0	button press	n/a	n/a	n/a	n/a	n/a	51
124.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
125.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
130.70	4.83	CC	0.62	5	0	1	1	n/a
131.32	0	button press	n/a	n/a	n/a	n/a	n/a	51
132.50	0	button press	n/a	n/a	n/a	n/a	n/a	55
132.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
133.13	0	button press	n/a	n/a	n/a	n/a	n/a	55
133.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
138.84	4.83	CC	0.97	5	0	1	1	n/a
139.81	0	button press	n/a	n/a	n/a	n/a	n/a	51
140.66	0	button press	n/a	n/a	n/a	n/a	n/a	55
141.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
141.73	0	button press	n/a	n/a	n/a	n/a	n/a	55
145.83	4.83	CA	0.92	1	0	1	3	n/a
146.75	0	button press	n/a	n/a	n/a	n/a	n/a	50
147.63	0	button press	n/a	n/a	n/a	n/a	n/a	54
147.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
152.92	4.83	AC	0.82	2	0	3	1	n/a
153.74	0	button press	n/a	n/a	n/a	n/a	n/a	51
155.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
155.59	0	button press	n/a	n/a	n/a	n/a	n/a	54
161.45	4.83	CC	0.62	5	0	1	1	n/a
162.06	0	button press	n/a	n/a	n/a	n/a	n/a	51
163.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
163.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
168.01	4.83	AA	1.00	4	0	3	3	n/a
