onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.06	4.83	AA	1.47	1	0	3	3	n/a
11.54	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.78	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.42	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.72	0	button press	n/a	n/a	n/a	n/a	n/a	54
14.00	0	button press	n/a	n/a	n/a	n/a	n/a	54
16.23	4.83	CC	1.10	4	0	1	1	n/a
17.33	0	button press	n/a	n/a	n/a	n/a	n/a	50
18.30	0	button press	n/a	n/a	n/a	n/a	n/a	54
18.59	0	button press	n/a	n/a	n/a	n/a	n/a	54
23.54	4.83	CA	0.97	4	0	1	3	n/a
24.50	0	button press	n/a	n/a	n/a	n/a	n/a	51
25.55	0	button press	n/a	n/a	n/a	n/a	n/a	54
26.05	0	button press	n/a	n/a	n/a	n/a	n/a	54
32.06	4.83	AA	0.82	3	0	3	3	n/a
32.88	0	button press	n/a	n/a	n/a	n/a	n/a	51
33.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.61	0	button press	n/a	n/a	n/a	n/a	n/a	54
40.72	4.83	AA	0.80	4	0	3	3	n/a
41.52	0	button press	n/a	n/a	n/a	n/a	n/a	51
43.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
43.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
48.09	4.83	AC	0.83	5	0	3	1	n/a
48.93	0	button press	n/a	n/a	n/a	n/a	n/a	50
50.26	0	button press	n/a	n/a	n/a	n/a	n/a	55
50.66	0	button press	n/a	n/a	n/a	n/a	n/a	55
54.80	4.83	AA	0.78	5	0	3	3	n/a
55.59	0	button press	n/a	n/a	n/a	n/a	n/a	51
56.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
57.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
62.78	4.83	AA	0.75	5	0	3	3	n/a
63.53	0	button press	n/a	n/a	n/a	n/a	n/a	51
64.66	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
65.46	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.50	4.83	AC	1.08	2	0	3	1	n/a
69.59	0	button press	n/a	n/a	n/a	n/a	n/a	50
70.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.61	4.83	CC	0.72	4	0	1	1	n/a
76.33	0	button press	n/a	n/a	n/a	n/a	n/a	50
77.84	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.56	4.83	CC	1.00	1	0	1	1	n/a
82.55	0	button press	n/a	n/a	n/a	n/a	n/a	50
83.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
83.84	0	button press	n/a	n/a	n/a	n/a	n/a	54
84.14	0	button press	n/a	n/a	n/a	n/a	n/a	54
84.43	0	button press	n/a	n/a	n/a	n/a	n/a	54
84.73	0	button press	n/a	n/a	n/a	n/a	n/a	54
88.11	4.83	AC	0.97	2	0	3	1	n/a
89.08	0	button press	n/a	n/a	n/a	n/a	n/a	50
90.61	0	button press	n/a	n/a	n/a	n/a	n/a	54
96.60	4.83	CC	1.03	2	0	1	1	n/a
97.64	0	button press	n/a	n/a	n/a	n/a	n/a	50
98.64	0	button press	n/a	n/a	n/a	n/a	n/a	54
99.22	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.05	4.83	CC	1.15	2	0	1	1	n/a
104.20	0	button press	n/a	n/a	n/a	n/a	n/a	50
105.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
105.76	0	button press	n/a	n/a	n/a	n/a	n/a	54
106.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
106.39	0	button press	n/a	n/a	n/a	n/a	n/a	54
110.47	4.83	CA	0.78	1	0	1	3	n/a
111.25	0	button press	n/a	n/a	n/a	n/a	n/a	51
112.42	0	button press	n/a	n/a	n/a	n/a	n/a	54
112.70	0	button press	n/a	n/a	n/a	n/a	n/a	54
113.00	0	button press	n/a	n/a	n/a	n/a	n/a	54
113.27	0	button press	n/a	n/a	n/a	n/a	n/a	54
113.55	0	button press	n/a	n/a	n/a	n/a	n/a	54
117.81	4.83	CC	0.92	3	0	1	1	n/a
118.73	0	button press	n/a	n/a	n/a	n/a	n/a	50
119.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
120.59	0	button press	n/a	n/a	n/a	n/a	n/a	54
125.09	4.83	AA	0.73	4	0	3	3	n/a
125.82	0	button press	n/a	n/a	n/a	n/a	n/a	51
127.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
133.13	4.83	AC	0.83	3	0	3	1	n/a
133.96	0	button press	n/a	n/a	n/a	n/a	n/a	50
136.06	0	button press	n/a	n/a	n/a	n/a	n/a	54
140.89	4.83	AA	0.80	5	0	3	3	n/a
141.69	0	button press	n/a	n/a	n/a	n/a	n/a	51
142.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
148.76	4.83	CA	0.60	4	0	1	3	n/a
149.36	0	button press	n/a	n/a	n/a	n/a	n/a	51
151.26	0	button press	n/a	n/a	n/a	n/a	n/a	54
157.03	4.83	CC	0.93	3	0	1	1	n/a
157.97	0	button press	n/a	n/a	n/a	n/a	n/a	50
159.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
163.81	4.83	AA	0.63	5	0	3	3	n/a
164.44	0	button press	n/a	n/a	n/a	n/a	n/a	51
169.72	4.83	AA	0.63	5	0	3	3	n/a
170.35	0	button press	n/a	n/a	n/a	n/a	n/a	51
171.85	0	button press	n/a	n/a	n/a	n/a	n/a	55
177.68	4.83	CC	0.82	3	0	1	1	n/a
178.49	0	button press	n/a	n/a	n/a	n/a	n/a	50
179.84	0	button press	n/a	n/a	n/a	n/a	n/a	54
186.00	4.83	AA	0.70	6	0	3	3	n/a
