onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	AA	0.69	1	0	3	3	n/a
10.72	0	button press	n/a	n/a	n/a	n/a	n/a	51
11.85	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.04	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
16.21	4.83	AA	0.65	6	0	3	3	n/a
16.86	0	button press	n/a	n/a	n/a	n/a	n/a	51
17.90	0	button press	n/a	n/a	n/a	n/a	n/a	54
18.08	0	button press	n/a	n/a	n/a	n/a	n/a	54
18.25	0	button press	n/a	n/a	n/a	n/a	n/a	54
22.87	4.83	CA	0.60	1	0	1	3	n/a
23.47	0	button press	n/a	n/a	n/a	n/a	n/a	51
24.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
24.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
24.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
24.85	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.56	4.83	AA	0.68	5	0	3	3	n/a
30.25	0	button press	n/a	n/a	n/a	n/a	n/a	51
31.20	0	button press	n/a	n/a	n/a	n/a	n/a	54
31.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
35.41	4.83	AA	0.68	5	0	3	3	n/a
36.09	0	button press	n/a	n/a	n/a	n/a	n/a	51
37.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
37.71	0	button press	n/a	n/a	n/a	n/a	n/a	54
37.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
38.39	0	button press	n/a	n/a	n/a	n/a	n/a	54
42.47	4.83	CC	0.72	1	0	1	1	n/a
43.18	0	button press	n/a	n/a	n/a	n/a	n/a	50
44.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
44.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
49.71	4.83	AA	0.67	6	0	3	3	n/a
50.37	0	button press	n/a	n/a	n/a	n/a	n/a	51
51.14	0	button press	n/a	n/a	n/a	n/a	n/a	54
51.36	0	button press	n/a	n/a	n/a	n/a	n/a	54
51.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
51.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
55.98	4.83	AC	0.92	1	0	3	1	n/a
56.90	0	button press	n/a	n/a	n/a	n/a	n/a	50
57.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
58.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.19	4.83	AA	0.67	6	0	3	3	n/a
64.86	0	button press	n/a	n/a	n/a	n/a	n/a	51
66.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
66.36	0	button press	n/a	n/a	n/a	n/a	n/a	54
66.54	0	button press	n/a	n/a	n/a	n/a	n/a	54
66.76	0	button press	n/a	n/a	n/a	n/a	n/a	54
67.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
70.60	4.83	AA	0.65	6	0	3	3	n/a
71.25	0	button press	n/a	n/a	n/a	n/a	n/a	51
72.42	0	button press	n/a	n/a	n/a	n/a	n/a	54
72.62	0	button press	n/a	n/a	n/a	n/a	n/a	54
72.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
73.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
73.43	0	button press	n/a	n/a	n/a	n/a	n/a	54
78.81	4.83	AA	0.58	6	0	3	3	n/a
79.39	0	button press	n/a	n/a	n/a	n/a	n/a	51
80.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
80.44	0	button press	n/a	n/a	n/a	n/a	n/a	54
80.62	0	button press	n/a	n/a	n/a	n/a	n/a	54
87.70	4.83	CA	0.50	1	0	1	3	n/a
88.20	0	button press	n/a	n/a	n/a	n/a	n/a	51
89.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
89.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
89.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
89.65	0	button press	n/a	n/a	n/a	n/a	n/a	55
93.39	4.83	AA	0.52	6	0	3	3	n/a
93.91	0	button press	n/a	n/a	n/a	n/a	n/a	51
94.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
94.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.27	0	button press	n/a	n/a	n/a	n/a	n/a	54
100.72	4.83	CA	0.58	1	0	1	3	n/a
101.30	0	button press	n/a	n/a	n/a	n/a	n/a	51
102.50	0	button press	n/a	n/a	n/a	n/a	n/a	55
