onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	YY	0.94	6	1	3	1	n/a
10.97	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.42	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
13.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
16.60	4.83	YN	0.80	4	1	3	0	n/a
17.40	0	button press	n/a	n/a	n/a	n/a	n/a	50
18.90	0	button press	n/a	n/a	n/a	n/a	n/a	54
19.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
23.71	4.83	NN	0.67	3	1	0	0	n/a
24.37	0	button press	n/a	n/a	n/a	n/a	n/a	50
25.69	0	button press	n/a	n/a	n/a	n/a	n/a	54
25.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
26.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
31.95	4.83	NY	0.83	1	1	0	1	n/a
32.78	0	button press	n/a	n/a	n/a	n/a	n/a	51
33.83	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
38.41	4.83	NN	0.65	1	1	0	0	n/a
39.06	0	button press	n/a	n/a	n/a	n/a	n/a	50
40.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
40.72	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.66	4.83	YY	0.90	6	1	1	1	n/a
47.56	0	button press	n/a	n/a	n/a	n/a	n/a	51
53.26	4.83	YN	1.12	3	1	1	0	n/a
54.37	0	button press	n/a	n/a	n/a	n/a	n/a	50
55.27	0	button press	n/a	n/a	n/a	n/a	n/a	54
55.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
61.40	4.83	YY	0.62	5	1	1	1	n/a
62.01	0	button press	n/a	n/a	n/a	n/a	n/a	51
63.64	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.98	0	button press	n/a	n/a	n/a	n/a	n/a	55
67.16	4.83	YY	0.72	5	1	3	1	n/a
67.87	0	button press	n/a	n/a	n/a	n/a	n/a	51
69.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
69.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
