onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	NY	0.68	1	1	0	1	n/a
10.70	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
18.70	4.83	NY	1.00	5	1	0	1	n/a
19.69	0	button press	n/a	n/a	n/a	n/a	n/a	51
20.61	0	button press	n/a	n/a	n/a	n/a	n/a	54
21.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
25.22	4.83	NN	1.13	6	1	0	0	n/a
26.35	0	button press	n/a	n/a	n/a	n/a	n/a	50
27.38	0	button press	n/a	n/a	n/a	n/a	n/a	54
27.68	0	button press	n/a	n/a	n/a	n/a	n/a	54
27.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
28.28	0	button press	n/a	n/a	n/a	n/a	n/a	54
28.95	0	button press	n/a	n/a	n/a	n/a	n/a	54
33.79	4.83	NN	1.07	4	1	0	0	n/a
34.86	0	button press	n/a	n/a	n/a	n/a	n/a	50
36.16	0	button press	n/a	n/a	n/a	n/a	n/a	55
36.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
40.55	4.83	NY	0.98	4	1	0	1	n/a
41.53	0	button press	n/a	n/a	n/a	n/a	n/a	51
42.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
43.13	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.20	4.83	NY	0.92	4	1	0	1	n/a
47.11	0	button press	n/a	n/a	n/a	n/a	n/a	51
48.23	0	button press	n/a	n/a	n/a	n/a	n/a	54
49.08	0	button press	n/a	n/a	n/a	n/a	n/a	54
53.92	4.83	YY	0.87	6	1	1	1	n/a
54.79	0	button press	n/a	n/a	n/a	n/a	n/a	51
55.75	0	button press	n/a	n/a	n/a	n/a	n/a	54
62.59	4.83	YY	1.33	4	1	3	1	n/a
63.93	0	button press	n/a	n/a	n/a	n/a	n/a	51
65.11	0	button press	n/a	n/a	n/a	n/a	n/a	55
69.30	4.83	NN	0.78	2	1	0	0	n/a
70.09	0	button press	n/a	n/a	n/a	n/a	n/a	50
71.57	0	button press	n/a	n/a	n/a	n/a	n/a	55
72.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
77.48	4.83	YN	0.73	6	1	3	0	n/a
78.21	0	button press	n/a	n/a	n/a	n/a	n/a	50
79.37	0	button press	n/a	n/a	n/a	n/a	n/a	54
79.81	0	button press	n/a	n/a	n/a	n/a	n/a	54
83.19	4.83	YY	0.80	6	1	3	1	n/a
83.99	0	button press	n/a	n/a	n/a	n/a	n/a	51
85.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
90.64	4.83	YY	0.68	6	1	1	1	n/a
91.33	0	button press	n/a	n/a	n/a	n/a	n/a	51
92.83	0	button press	n/a	n/a	n/a	n/a	n/a	54
93.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
