onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	CC	0.86	4	0	1	1	n/a
10.89	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.54	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
18.45	4.83	AC	1.00	1	0	3	1	n/a
19.44	0	button press	n/a	n/a	n/a	n/a	n/a	51
20.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
20.58	0	button press	n/a	n/a	n/a	n/a	n/a	55
20.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
25.70	4.83	missed_trial	n/a	n/a	0	3	n/a	n/a
27.28	0	button press	n/a	n/a	n/a	n/a	n/a	50
33.91	4.83	CC	0.82	2	0	1	1	n/a
34.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
35.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
36.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
36.54	0	button press	n/a	n/a	n/a	n/a	n/a	55
41.92	4.83	AA	0.83	6	0	3	3	n/a
42.75	0	button press	n/a	n/a	n/a	n/a	n/a	50
43.78	0	button press	n/a	n/a	n/a	n/a	n/a	54
44.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
44.23	0	button press	n/a	n/a	n/a	n/a	n/a	54
44.46	0	button press	n/a	n/a	n/a	n/a	n/a	54
50.37	4.83	CC	0.67	4	0	1	1	n/a
51.04	0	button press	n/a	n/a	n/a	n/a	n/a	51
52.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
52.59	0	button press	n/a	n/a	n/a	n/a	n/a	54
52.81	0	button press	n/a	n/a	n/a	n/a	n/a	54
58.55	4.83	CC	0.95	1	0	1	1	n/a
59.50	0	button press	n/a	n/a	n/a	n/a	n/a	51
60.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
65.66	4.83	AA	0.92	6	0	3	3	n/a
66.57	0	button press	n/a	n/a	n/a	n/a	n/a	50
67.50	0	button press	n/a	n/a	n/a	n/a	n/a	54
71.48	4.83	AA	0.70	4	0	3	3	n/a
72.18	0	button press	n/a	n/a	n/a	n/a	n/a	50
73.70	0	button press	n/a	n/a	n/a	n/a	n/a	54
73.93	0	button press	n/a	n/a	n/a	n/a	n/a	54
79.17	4.83	AA	0.72	5	0	3	3	n/a
79.89	0	button press	n/a	n/a	n/a	n/a	n/a	50
81.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
82.09	0	button press	n/a	n/a	n/a	n/a	n/a	54
86.07	4.83	CA	0.63	3	0	1	3	n/a
86.70	0	button press	n/a	n/a	n/a	n/a	n/a	50
88.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
88.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
93.46	4.83	CA	0.70	4	0	1	3	n/a
94.16	0	button press	n/a	n/a	n/a	n/a	n/a	50
95.54	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
101.00	4.83	AA	0.67	6	0	3	3	n/a
101.67	0	button press	n/a	n/a	n/a	n/a	n/a	50
102.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
106.81	4.83	CA	0.85	5	0	1	3	n/a
107.66	0	button press	n/a	n/a	n/a	n/a	n/a	50
108.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
109.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
109.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
112.64	4.83	AA	0.80	6	0	3	3	n/a
113.43	0	button press	n/a	n/a	n/a	n/a	n/a	50
114.50	0	button press	n/a	n/a	n/a	n/a	n/a	54
114.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
115.23	0	button press	n/a	n/a	n/a	n/a	n/a	54
120.23	4.83	AA	0.93	5	0	3	3	n/a
121.16	0	button press	n/a	n/a	n/a	n/a	n/a	50
122.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
122.54	0	button press	n/a	n/a	n/a	n/a	n/a	54
122.76	0	button press	n/a	n/a	n/a	n/a	n/a	54
122.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
128.80	4.83	AA	0.75	6	0	3	3	n/a
129.55	0	button press	n/a	n/a	n/a	n/a	n/a	50
130.66	0	button press	n/a	n/a	n/a	n/a	n/a	54
130.93	0	button press	n/a	n/a	n/a	n/a	n/a	54
136.97	4.83	CC	0.72	2	0	1	1	n/a
137.69	0	button press	n/a	n/a	n/a	n/a	n/a	51
139.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
139.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
140.02	0	button press	n/a	n/a	n/a	n/a	n/a	55
145.01	4.83	CA	0.68	5	0	1	3	n/a
