onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	CC	0.60	6	0	1	1	n/a
10.62	0	button press	n/a	n/a	n/a	n/a	n/a	50
11.70	0	button press	n/a	n/a	n/a	n/a	n/a	54
11.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
12.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
16.05	4.83	CC	0.50	6	0	1	1	n/a
16.55	0	button press	n/a	n/a	n/a	n/a	n/a	50
17.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
18.14	0	button press	n/a	n/a	n/a	n/a	n/a	54
23.11	4.83	CC	0.72	5	0	1	1	n/a
23.82	0	button press	n/a	n/a	n/a	n/a	n/a	50
29.72	4.83	AC	0.92	4	0	3	1	n/a
30.63	0	button press	n/a	n/a	n/a	n/a	n/a	50
32.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
32.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
32.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
37.56	4.83	AC	0.75	5	0	3	1	n/a
38.31	0	button press	n/a	n/a	n/a	n/a	n/a	50
39.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
40.05	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.40	4.83	AC	1.27	4	0	3	1	n/a
47.66	0	button press	n/a	n/a	n/a	n/a	n/a	50
52.16	4.83	CC	0.73	5	0	1	1	n/a
52.89	0	button press	n/a	n/a	n/a	n/a	n/a	50
59.10	4.83	AC	0.85	4	0	3	1	n/a
59.95	0	button press	n/a	n/a	n/a	n/a	n/a	50
61.21	0	button press	n/a	n/a	n/a	n/a	n/a	54
65.97	4.83	CC	0.70	6	0	1	1	n/a
66.67	0	button press	n/a	n/a	n/a	n/a	n/a	50
67.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
72.50	4.83	CC	0.80	6	0	1	1	n/a
73.30	0	button press	n/a	n/a	n/a	n/a	n/a	50
75.01	0	button press	n/a	n/a	n/a	n/a	n/a	54
78.13	4.83	AA	0.60	6	0	3	3	n/a
78.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
80.07	0	button press	n/a	n/a	n/a	n/a	n/a	54
80.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
80.54	0	button press	n/a	n/a	n/a	n/a	n/a	54
80.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.09	0	button press	n/a	n/a	n/a	n/a	n/a	54
83.84	4.83	missed_trial	n/a	n/a	0	1	n/a	n/a
84.67	0	button press	n/a	n/a	n/a	n/a	n/a	54
85.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
85.47	0	button press	n/a	n/a	n/a	n/a	n/a	50
90.55	4.83	AC	1.41	4	0	3	1	n/a
91.96	0	button press	n/a	n/a	n/a	n/a	n/a	50
98.74	4.83	AA	1.05	3	0	3	3	n/a
99.79	0	button press	n/a	n/a	n/a	n/a	n/a	51
100.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
101.10	0	button press	n/a	n/a	n/a	n/a	n/a	54
107.58	4.83	CC	1.05	2	0	1	1	n/a
108.63	0	button press	n/a	n/a	n/a	n/a	n/a	50
110.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
110.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
116.53	4.83	AA	1.36	2	0	3	3	n/a
117.90	0	button press	n/a	n/a	n/a	n/a	n/a	51
118.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
125.12	4.83	AA	0.97	4	0	3	3	n/a
126.09	0	button press	n/a	n/a	n/a	n/a	n/a	51
127.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
127.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
132.80	4.83	CA	0.83	5	0	1	3	n/a
133.63	0	button press	n/a	n/a	n/a	n/a	n/a	51
134.60	0	button press	n/a	n/a	n/a	n/a	n/a	54
134.88	0	button press	n/a	n/a	n/a	n/a	n/a	54
135.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
138.84	4.83	CC	0.80	6	0	1	1	n/a
139.64	0	button press	n/a	n/a	n/a	n/a	n/a	50
140.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
141.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
144.57	4.83	CC	0.95	4	0	1	1	n/a
145.52	0	button press	n/a	n/a	n/a	n/a	n/a	50
146.81	0	button press	n/a	n/a	n/a	n/a	n/a	54
147.06	0	button press	n/a	n/a	n/a	n/a	n/a	54
