onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	YY	0.76	6	1	3	1	n/a
10.79	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.47	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.22	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.45	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.69	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.90	0	button press	n/a	n/a	n/a	n/a	n/a	54
15.68	4.83	NY	1.08	3	1	0	1	n/a
16.76	0	button press	n/a	n/a	n/a	n/a	n/a	51
18.08	0	button press	n/a	n/a	n/a	n/a	n/a	54
22.03	4.83	YY	0.83	5	1	3	1	n/a
22.86	0	button press	n/a	n/a	n/a	n/a	n/a	51
23.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
24.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
24.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
28.32	4.83	YY	0.78	6	1	3	1	n/a
29.10	0	button press	n/a	n/a	n/a	n/a	n/a	51
30.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
30.46	0	button press	n/a	n/a	n/a	n/a	n/a	54
36.84	4.83	NN	0.92	5	1	0	0	n/a
37.76	0	button press	n/a	n/a	n/a	n/a	n/a	50
38.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
39.14	0	button press	n/a	n/a	n/a	n/a	n/a	54
39.37	0	button press	n/a	n/a	n/a	n/a	n/a	54
39.65	0	button press	n/a	n/a	n/a	n/a	n/a	54
44.90	4.83	YY	1.40	4	1	1	1	n/a
46.30	0	button press	n/a	n/a	n/a	n/a	n/a	51
47.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
47.79	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.04	0	button press	n/a	n/a	n/a	n/a	n/a	54
52.84	4.83	NN	1.08	4	1	0	0	n/a
53.92	0	button press	n/a	n/a	n/a	n/a	n/a	50
54.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
55.25	0	button press	n/a	n/a	n/a	n/a	n/a	54
58.62	4.83	NN	0.95	5	1	0	0	n/a
59.56	0	button press	n/a	n/a	n/a	n/a	n/a	50
60.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
61.15	0	button press	n/a	n/a	n/a	n/a	n/a	55
67.04	4.83	YY	0.88	5	1	1	1	n/a
67.92	0	button press	n/a	n/a	n/a	n/a	n/a	51
69.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
73.51	4.83	YY	0.78	6	1	3	1	n/a
74.30	0	button press	n/a	n/a	n/a	n/a	n/a	51
75.60	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.99	4.83	YY	1.02	5	1	1	1	n/a
83.00	0	button press	n/a	n/a	n/a	n/a	n/a	51
84.37	0	button press	n/a	n/a	n/a	n/a	n/a	54
89.40	4.83	NY	0.93	5	1	0	1	n/a
90.33	0	button press	n/a	n/a	n/a	n/a	n/a	51
91.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
95.89	4.83	NN	1.03	6	1	0	0	n/a
96.92	0	button press	n/a	n/a	n/a	n/a	n/a	50
98.02	0	button press	n/a	n/a	n/a	n/a	n/a	54
98.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.00	4.83	YN	1.05	4	1	1	0	n/a
104.05	0	button press	n/a	n/a	n/a	n/a	n/a	50
105.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
109.34	4.83	YY	0.80	5	1	3	1	n/a
110.14	0	button press	n/a	n/a	n/a	n/a	n/a	51
111.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
111.67	0	button press	n/a	n/a	n/a	n/a	n/a	54
111.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
112.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
116.18	4.83	NN	0.88	5	1	0	0	n/a
117.06	0	button press	n/a	n/a	n/a	n/a	n/a	50
118.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
124.30	4.83	NY	0.80	5	1	0	1	n/a
125.10	0	button press	n/a	n/a	n/a	n/a	n/a	51
126.52	0	button press	n/a	n/a	n/a	n/a	n/a	54
126.80	0	button press	n/a	n/a	n/a	n/a	n/a	54
127.02	0	button press	n/a	n/a	n/a	n/a	n/a	54
127.60	0	button press	n/a	n/a	n/a	n/a	n/a	54
132.33	4.83	NN	1.36	3	1	0	0	n/a
