onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	CC	1.04	6	0	1	1	n/a
11.07	0	button press	n/a	n/a	n/a	n/a	n/a	50
12.04	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.50	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.72	0	button press	n/a	n/a	n/a	n/a	n/a	55
13.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
15.65	4.83	AA	0.95	2	0	3	3	n/a
16.60	0	button press	n/a	n/a	n/a	n/a	n/a	51
17.95	0	button press	n/a	n/a	n/a	n/a	n/a	54
18.21	0	button press	n/a	n/a	n/a	n/a	n/a	54
23.11	4.83	AA	1.37	5	0	3	3	n/a
24.47	0	button press	n/a	n/a	n/a	n/a	n/a	51
25.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
25.57	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
28.78	4.83	AA	0.78	4	0	3	3	n/a
29.57	0	button press	n/a	n/a	n/a	n/a	n/a	51
31.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
37.76	4.83	AA	0.83	6	0	3	3	n/a
38.59	0	button press	n/a	n/a	n/a	n/a	n/a	51
39.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.85	0	button press	n/a	n/a	n/a	n/a	n/a	55
43.72	4.83	CA	0.78	4	0	1	3	n/a
44.50	0	button press	n/a	n/a	n/a	n/a	n/a	51
45.65	0	button press	n/a	n/a	n/a	n/a	n/a	55
45.93	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.15	0	button press	n/a	n/a	n/a	n/a	n/a	55
50.44	4.83	AA	0.97	5	0	3	3	n/a
51.41	0	button press	n/a	n/a	n/a	n/a	n/a	51
52.42	0	button press	n/a	n/a	n/a	n/a	n/a	55
52.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
52.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
59.45	4.83	AA	1.28	1	0	3	3	n/a
60.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
62.06	0	button press	n/a	n/a	n/a	n/a	n/a	54
62.64	0	button press	n/a	n/a	n/a	n/a	n/a	54
67.99	4.83	CC	0.98	6	0	1	1	n/a
68.97	0	button press	n/a	n/a	n/a	n/a	n/a	50
69.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
69.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
74.86	4.83	CC	1.32	1	0	1	1	n/a
76.18	0	button press	n/a	n/a	n/a	n/a	n/a	50
77.51	0	button press	n/a	n/a	n/a	n/a	n/a	54
77.74	0	button press	n/a	n/a	n/a	n/a	n/a	54
77.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
78.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
78.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.37	4.83	CC	0.80	6	0	1	1	n/a
82.17	0	button press	n/a	n/a	n/a	n/a	n/a	50
82.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
