onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	NN	0.94	4	1	0	0	n/a
10.97	0	button press	n/a	n/a	n/a	n/a	n/a	50
12.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
16.31	4.83	NN	0.87	4	1	0	0	n/a
17.18	0	button press	n/a	n/a	n/a	n/a	n/a	50
18.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
18.71	0	button press	n/a	n/a	n/a	n/a	n/a	54
19.01	0	button press	n/a	n/a	n/a	n/a	n/a	54
24.44	4.83	YY	0.87	5	1	3	1	n/a
25.30	0	button press	n/a	n/a	n/a	n/a	n/a	51
26.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
27.09	0	button press	n/a	n/a	n/a	n/a	n/a	55
33.36	4.83	NN	0.90	4	1	0	0	n/a
34.26	0	button press	n/a	n/a	n/a	n/a	n/a	50
35.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
36.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
36.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
36.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
40.39	4.83	NN	1.18	3	1	0	0	n/a
41.57	0	button press	n/a	n/a	n/a	n/a	n/a	50
44.00	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.66	4.83	YN	0.78	3	1	1	0	n/a
47.44	0	button press	n/a	n/a	n/a	n/a	n/a	50
48.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
49.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
55.38	4.83	YY	0.83	6	1	1	1	n/a
56.22	0	button press	n/a	n/a	n/a	n/a	n/a	51
57.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
57.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.11	4.83	YY	0.68	6	1	3	1	n/a
61.80	0	button press	n/a	n/a	n/a	n/a	n/a	51
63.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
67.12	4.83	NN	0.80	5	1	0	0	n/a
67.92	0	button press	n/a	n/a	n/a	n/a	n/a	50
69.45	0	button press	n/a	n/a	n/a	n/a	n/a	54
73.01	4.83	NN	0.79	4	1	0	0	n/a
73.80	0	button press	n/a	n/a	n/a	n/a	n/a	50
76.33	0	button press	n/a	n/a	n/a	n/a	n/a	54
76.63	0	button press	n/a	n/a	n/a	n/a	n/a	54
79.41	4.83	YY	0.75	5	1	3	1	n/a
