onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	NN	0.79	6	1	0	0	n/a
10.82	0	button press	n/a	n/a	n/a	n/a	n/a	51
11.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.04	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.89	0	button press	n/a	n/a	n/a	n/a	n/a	55
16.17	4.83	NN	0.93	6	1	0	0	n/a
17.10	0	button press	n/a	n/a	n/a	n/a	n/a	51
17.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
18.16	0	button press	n/a	n/a	n/a	n/a	n/a	55
18.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
18.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
18.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
22.09	4.83	NY	1.37	4	1	0	1	n/a
23.46	0	button press	n/a	n/a	n/a	n/a	n/a	50
24.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
24.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
28.37	4.83	NN	0.80	6	1	0	0	n/a
29.17	0	button press	n/a	n/a	n/a	n/a	n/a	51
30.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
37.09	4.83	NN	1.07	5	1	0	0	n/a
38.16	0	button press	n/a	n/a	n/a	n/a	n/a	51
38.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.15	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.34	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.01	4.83	NY	0.65	6	1	0	1	n/a
46.66	0	button press	n/a	n/a	n/a	n/a	n/a	50
47.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
47.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
48.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
48.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.86	4.83	YY	0.63	6	1	3	1	n/a
54.49	0	button press	n/a	n/a	n/a	n/a	n/a	50
55.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
55.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
62.16	4.83	YY	0.85	6	1	1	1	n/a
63.01	0	button press	n/a	n/a	n/a	n/a	n/a	50
64.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
65.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.22	4.83	YN	0.65	6	1	3	0	n/a
68.87	0	button press	n/a	n/a	n/a	n/a	n/a	51
69.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
69.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
70.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
70.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.26	4.83	YY	0.52	6	1	3	1	n/a
76.78	0	button press	n/a	n/a	n/a	n/a	n/a	50
77.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
78.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
83.95	4.83	YY	0.52	6	1	3	1	n/a
84.47	0	button press	n/a	n/a	n/a	n/a	n/a	50
85.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
85.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
92.41	4.83	NY	0.60	6	1	0	1	n/a
93.01	0	button press	n/a	n/a	n/a	n/a	n/a	50
93.86	0	button press	n/a	n/a	n/a	n/a	n/a	55
94.11	0	button press	n/a	n/a	n/a	n/a	n/a	55
94.31	0	button press	n/a	n/a	n/a	n/a	n/a	55
94.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
94.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
95.09	0	button press	n/a	n/a	n/a	n/a	n/a	55
101.17	4.83	NN	0.60	6	1	0	0	n/a
101.77	0	button press	n/a	n/a	n/a	n/a	n/a	51
102.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
103.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
109.82	4.83	YN	0.65	3	1	1	0	n/a
110.47	0	button press	n/a	n/a	n/a	n/a	n/a	51
116.75	4.83	YY	0.65	6	1	3	1	n/a
117.40	0	button press	n/a	n/a	n/a	n/a	n/a	50
118.50	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.73	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.93	0	button press	n/a	n/a	n/a	n/a	n/a	55
119.13	0	button press	n/a	n/a	n/a	n/a	n/a	55
119.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
122.46	4.83	YY	0.67	6	1	1	1	n/a
123.13	0	button press	n/a	n/a	n/a	n/a	n/a	50
124.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
124.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.19	4.83	NN	0.55	6	1	0	0	n/a
129.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
130.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
131.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
137.03	4.83	YY	0.72	6	1	3	1	n/a
137.74	0	button press	n/a	n/a	n/a	n/a	n/a	50
138.79	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.95	4.83	YY	1.15	4	1	1	1	n/a
145.10	0	button press	n/a	n/a	n/a	n/a	n/a	50
145.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
146.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
150.86	4.83	NN	0.73	6	1	0	0	n/a
151.59	0	button press	n/a	n/a	n/a	n/a	n/a	51
152.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
152.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
