onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	NN	1.21	3	1	0	0	n/a
11.24	0	button press	n/a	n/a	n/a	n/a	n/a	50
12.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
17.61	4.83	YY	0.72	6	1	3	1	n/a
18.33	0	button press	n/a	n/a	n/a	n/a	n/a	51
19.48	0	button press	n/a	n/a	n/a	n/a	n/a	54
25.02	4.83	NY	0.72	6	1	0	1	n/a
25.74	0	button press	n/a	n/a	n/a	n/a	n/a	51
30.65	4.83	YY	0.68	6	1	3	1	n/a
31.33	0	button press	n/a	n/a	n/a	n/a	n/a	51
32.50	0	button press	n/a	n/a	n/a	n/a	n/a	54
32.76	0	button press	n/a	n/a	n/a	n/a	n/a	54
32.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
33.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
33.38	0	button press	n/a	n/a	n/a	n/a	n/a	54
39.16	4.83	NY	0.72	6	1	0	1	n/a
39.87	0	button press	n/a	n/a	n/a	n/a	n/a	51
41.09	0	button press	n/a	n/a	n/a	n/a	n/a	54
41.32	0	button press	n/a	n/a	n/a	n/a	n/a	54
41.55	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.95	4.83	NN	0.93	5	1	0	0	n/a
47.88	0	button press	n/a	n/a	n/a	n/a	n/a	50
53.87	4.83	YY	0.70	6	1	3	1	n/a
54.57	0	button press	n/a	n/a	n/a	n/a	n/a	51
55.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
56.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
56.68	0	button press	n/a	n/a	n/a	n/a	n/a	54
60.66	4.83	NN	0.65	6	1	0	0	n/a
61.31	0	button press	n/a	n/a	n/a	n/a	n/a	50
62.51	0	button press	n/a	n/a	n/a	n/a	n/a	54
62.74	0	button press	n/a	n/a	n/a	n/a	n/a	54
62.98	0	button press	n/a	n/a	n/a	n/a	n/a	54
63.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
