onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	YY	0.81	6	1	1	1	n/a
10.84	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
12.58	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
17.96	4.83	NN	1.28	1	1	0	0	n/a
19.24	0	button press	n/a	n/a	n/a	n/a	n/a	50
20.01	0	button press	n/a	n/a	n/a	n/a	n/a	55
25.07	4.83	YY	0.92	5	1	3	1	n/a
25.99	0	button press	n/a	n/a	n/a	n/a	n/a	51
30.70	4.83	missed_trial	n/a	n/a	1	3	n/a	n/a
32.29	0	button press	n/a	n/a	n/a	n/a	n/a	51
36.74	4.83	YN	0.98	1	1	3	0	n/a
37.72	0	button press	n/a	n/a	n/a	n/a	n/a	50
38.77	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.06	4.83	NY	0.78	4	1	0	1	n/a
46.84	0	button press	n/a	n/a	n/a	n/a	n/a	51
48.14	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.39	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.68	0	button press	n/a	n/a	n/a	n/a	n/a	54
52.97	4.83	YY	0.73	5	1	1	1	n/a
53.70	0	button press	n/a	n/a	n/a	n/a	n/a	51
54.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
60.79	4.83	NN	1.25	1	1	0	0	n/a
62.04	0	button press	n/a	n/a	n/a	n/a	n/a	50
62.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.16	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.43	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.65	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.79	0	button press	n/a	n/a	n/a	n/a	n/a	55
69.32	4.83	NN	0.85	1	1	0	0	n/a
70.17	0	button press	n/a	n/a	n/a	n/a	n/a	50
75.13	4.83	YY	0.85	5	1	3	1	n/a
75.98	0	button press	n/a	n/a	n/a	n/a	n/a	51
77.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
77.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
82.09	4.83	NY	0.82	3	1	0	1	n/a
82.90	0	button press	n/a	n/a	n/a	n/a	n/a	51
88.56	4.83	YY	0.68	1	1	1	1	n/a
89.25	0	button press	n/a	n/a	n/a	n/a	n/a	51
90.64	0	button press	n/a	n/a	n/a	n/a	n/a	55
