onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	YY	0.78	5	1	3	1	n/a
10.80	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
18.53	4.83	NN	0.87	2	1	0	0	n/a
19.39	0	button press	n/a	n/a	n/a	n/a	n/a	50
20.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
20.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
25.90	4.83	YY	0.73	6	1	1	1	n/a
26.64	0	button press	n/a	n/a	n/a	n/a	n/a	51
27.72	0	button press	n/a	n/a	n/a	n/a	n/a	54
28.27	0	button press	n/a	n/a	n/a	n/a	n/a	54
28.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
32.88	4.83	NN	0.92	5	1	0	0	n/a
33.79	0	button press	n/a	n/a	n/a	n/a	n/a	50
34.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
35.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
35.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
40.64	4.83	YN	1.03	3	1	3	0	n/a
41.67	0	button press	n/a	n/a	n/a	n/a	n/a	50
48.54	4.83	NY	0.75	4	1	0	1	n/a
49.29	0	button press	n/a	n/a	n/a	n/a	n/a	51
50.72	0	button press	n/a	n/a	n/a	n/a	n/a	55
51.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
57.17	4.83	YN	0.82	3	1	3	0	n/a
57.98	0	button press	n/a	n/a	n/a	n/a	n/a	50
59.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
59.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.56	4.83	YY	0.77	5	1	1	1	n/a
64.33	0	button press	n/a	n/a	n/a	n/a	n/a	51
65.56	0	button press	n/a	n/a	n/a	n/a	n/a	54
65.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
69.27	4.83	NN	0.82	4	1	0	0	n/a
70.09	0	button press	n/a	n/a	n/a	n/a	n/a	50
71.43	0	button press	n/a	n/a	n/a	n/a	n/a	54
71.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
72.33	0	button press	n/a	n/a	n/a	n/a	n/a	54
75.03	4.83	NN	0.80	6	1	0	0	n/a
75.83	0	button press	n/a	n/a	n/a	n/a	n/a	50
76.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
83.24	4.83	YY	0.70	6	1	1	1	n/a
83.94	0	button press	n/a	n/a	n/a	n/a	n/a	51
85.55	0	button press	n/a	n/a	n/a	n/a	n/a	54
85.88	0	button press	n/a	n/a	n/a	n/a	n/a	54
86.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
90.05	4.83	NN	0.77	1	1	0	0	n/a
90.81	0	button press	n/a	n/a	n/a	n/a	n/a	50
91.93	0	button press	n/a	n/a	n/a	n/a	n/a	55
98.14	4.83	YY	0.75	5	1	1	1	n/a
98.88	0	button press	n/a	n/a	n/a	n/a	n/a	51
100.52	0	button press	n/a	n/a	n/a	n/a	n/a	55
105.61	4.83	NY	0.80	4	1	0	1	n/a
106.41	0	button press	n/a	n/a	n/a	n/a	n/a	51
107.87	0	button press	n/a	n/a	n/a	n/a	n/a	54
108.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
108.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
111.39	4.83	NN	0.93	2	1	0	0	n/a
112.32	0	button press	n/a	n/a	n/a	n/a	n/a	50
113.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
113.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
113.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
114.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
119.63	4.83	YN	0.90	1	1	3	0	n/a
120.53	0	button press	n/a	n/a	n/a	n/a	n/a	50
121.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
121.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
126.49	4.83	NY	0.83	4	1	0	1	n/a
127.32	0	button press	n/a	n/a	n/a	n/a	n/a	51
128.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
133.21	4.83	NN	1.13	1	1	0	0	n/a
134.34	0	button press	n/a	n/a	n/a	n/a	n/a	50
135.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
135.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
135.58	0	button press	n/a	n/a	n/a	n/a	n/a	55
135.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
139.07	4.83	NY	0.75	4	1	0	1	n/a
