onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	CC	1.16	1	0	1	1	n/a
11.19	0	button press	n/a	n/a	n/a	n/a	n/a	50
12.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
12.55	0	button press	n/a	n/a	n/a	n/a	n/a	54
12.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
17.40	4.83	AA	0.87	3	0	3	3	n/a
18.26	0	button press	n/a	n/a	n/a	n/a	n/a	51
19.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
20.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
25.90	4.83	CC	1.50	3	0	1	1	n/a
27.40	0	button press	n/a	n/a	n/a	n/a	n/a	50
28.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
28.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
33.38	4.83	AC	1.08	4	0	3	1	n/a
34.46	0	button press	n/a	n/a	n/a	n/a	n/a	50
35.56	0	button press	n/a	n/a	n/a	n/a	n/a	54
42.30	4.83	CC	0.98	3	0	1	1	n/a
43.28	0	button press	n/a	n/a	n/a	n/a	n/a	50
44.35	0	button press	n/a	n/a	n/a	n/a	n/a	54
44.65	0	button press	n/a	n/a	n/a	n/a	n/a	54
44.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
49.34	4.83	CC	1.05	4	0	1	1	n/a
50.39	0	button press	n/a	n/a	n/a	n/a	n/a	50
51.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
51.57	0	button press	n/a	n/a	n/a	n/a	n/a	55
55.82	4.83	CC	0.93	5	0	1	1	n/a
56.75	0	button press	n/a	n/a	n/a	n/a	n/a	50
62.26	4.83	CC	1.03	3	0	1	1	n/a
63.29	0	button press	n/a	n/a	n/a	n/a	n/a	50
64.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
69.90	4.83	CC	0.93	4	0	1	1	n/a
70.83	0	button press	n/a	n/a	n/a	n/a	n/a	50
72.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.76	4.83	AA	0.65	5	0	3	3	n/a
76.41	0	button press	n/a	n/a	n/a	n/a	n/a	51
77.73	0	button press	n/a	n/a	n/a	n/a	n/a	55
78.04	0	button press	n/a	n/a	n/a	n/a	n/a	55
83.84	4.83	CA	1.13	3	0	1	3	n/a
84.97	0	button press	n/a	n/a	n/a	n/a	n/a	51
86.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
89.86	4.83	CA	0.70	2	0	1	3	n/a
90.56	0	button press	n/a	n/a	n/a	n/a	n/a	51
92.39	0	button press	n/a	n/a	n/a	n/a	n/a	54
96.45	4.83	CC	0.75	5	0	1	1	n/a
97.20	0	button press	n/a	n/a	n/a	n/a	n/a	50
98.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
98.72	0	button press	n/a	n/a	n/a	n/a	n/a	55
104.16	4.83	AA	0.67	4	0	3	3	n/a
104.83	0	button press	n/a	n/a	n/a	n/a	n/a	51
106.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
106.61	0	button press	n/a	n/a	n/a	n/a	n/a	55
106.86	0	button press	n/a	n/a	n/a	n/a	n/a	55
110.24	4.83	AA	0.78	5	0	3	3	n/a
111.02	0	button press	n/a	n/a	n/a	n/a	n/a	51
112.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
112.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
117.68	4.83	AA	0.72	5	0	3	3	n/a
118.40	0	button press	n/a	n/a	n/a	n/a	n/a	51
119.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
124.69	4.83	CC	0.68	3	0	1	1	n/a
125.37	0	button press	n/a	n/a	n/a	n/a	n/a	50
127.09	0	button press	n/a	n/a	n/a	n/a	n/a	54
133.48	4.83	CA	0.88	2	0	1	3	n/a
134.36	0	button press	n/a	n/a	n/a	n/a	n/a	51
135.74	0	button press	n/a	n/a	n/a	n/a	n/a	54
140.64	4.83	AA	0.90	3	0	3	3	n/a
141.54	0	button press	n/a	n/a	n/a	n/a	n/a	51
143.10	0	button press	n/a	n/a	n/a	n/a	n/a	54
143.67	0	button press	n/a	n/a	n/a	n/a	n/a	54
148.78	4.83	AC	0.95	2	0	3	1	n/a
149.73	0	button press	n/a	n/a	n/a	n/a	n/a	50
151.22	0	button press	n/a	n/a	n/a	n/a	n/a	54
151.64	0	button press	n/a	n/a	n/a	n/a	n/a	54
155.77	4.83	CA	0.80	3	0	1	3	n/a
156.57	0	button press	n/a	n/a	n/a	n/a	n/a	51
157.93	0	button press	n/a	n/a	n/a	n/a	n/a	55
158.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
162.09	4.83	AA	0.88	3	0	3	3	n/a
162.98	0	button press	n/a	n/a	n/a	n/a	n/a	51
164.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
164.51	0	button press	n/a	n/a	n/a	n/a	n/a	55
169.27	4.83	AC	0.75	3	0	3	1	n/a
170.02	0	button press	n/a	n/a	n/a	n/a	n/a	50
171.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
