onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	NN	0.68	4	1	0	0	n/a
10.71	0	button press	n/a	n/a	n/a	n/a	n/a	51
12.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
13.44	0	button press	n/a	n/a	n/a	n/a	n/a	54
17.48	4.83	YY	0.64	5	1	1	1	n/a
18.12	0	button press	n/a	n/a	n/a	n/a	n/a	50
19.43	0	button press	n/a	n/a	n/a	n/a	n/a	55
19.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
24.47	4.83	NN	0.95	3	1	0	0	n/a
25.42	0	button press	n/a	n/a	n/a	n/a	n/a	51
26.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.35	4.83	NN	0.87	5	1	0	0	n/a
31.21	0	button press	n/a	n/a	n/a	n/a	n/a	51
32.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
38.80	4.83	NN	0.78	4	1	0	0	n/a
39.59	0	button press	n/a	n/a	n/a	n/a	n/a	51
41.07	0	button press	n/a	n/a	n/a	n/a	n/a	54
45.36	4.83	YN	0.73	4	1	1	0	n/a
46.10	0	button press	n/a	n/a	n/a	n/a	n/a	51
47.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
48.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.69	4.83	YY	0.63	6	1	3	1	n/a
54.32	0	button press	n/a	n/a	n/a	n/a	n/a	50
55.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
55.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
56.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
56.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
60.11	4.83	NN	0.80	4	1	0	0	n/a
60.91	0	button press	n/a	n/a	n/a	n/a	n/a	51
62.48	0	button press	n/a	n/a	n/a	n/a	n/a	54
67.44	4.83	NY	1.06	4	1	0	1	n/a
68.50	0	button press	n/a	n/a	n/a	n/a	n/a	50
69.70	0	button press	n/a	n/a	n/a	n/a	n/a	54
70.63	0	button press	n/a	n/a	n/a	n/a	n/a	54
74.96	4.83	YY	1.05	2	1	1	1	n/a
76.01	0	button press	n/a	n/a	n/a	n/a	n/a	50
77.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
77.36	0	button press	n/a	n/a	n/a	n/a	n/a	54
77.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
83.94	4.83	NY	0.88	4	1	0	1	n/a
84.82	0	button press	n/a	n/a	n/a	n/a	n/a	50
86.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
86.63	0	button press	n/a	n/a	n/a	n/a	n/a	54
91.56	4.83	YY	0.63	6	1	3	1	n/a
92.19	0	button press	n/a	n/a	n/a	n/a	n/a	50
93.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
99.37	4.83	YY	0.63	6	1	3	1	n/a
100.00	0	button press	n/a	n/a	n/a	n/a	n/a	50
101.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
102.32	0	button press	n/a	n/a	n/a	n/a	n/a	55
102.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
103.21	0	button press	n/a	n/a	n/a	n/a	n/a	55
107.54	4.83	YN	1.25	4	1	1	0	n/a
108.79	0	button press	n/a	n/a	n/a	n/a	n/a	51
109.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
110.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
111.02	0	button press	n/a	n/a	n/a	n/a	n/a	55
116.18	4.83	NY	0.90	4	1	0	1	n/a
117.08	0	button press	n/a	n/a	n/a	n/a	n/a	50
118.55	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
119.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
122.23	4.83	YY	0.68	6	1	3	1	n/a
122.91	0	button press	n/a	n/a	n/a	n/a	n/a	50
124.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
124.36	0	button press	n/a	n/a	n/a	n/a	n/a	55
