onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.04	4.83	AC	0.96	1	0	3	1	n/a
11.00	0	button press	n/a	n/a	n/a	n/a	n/a	50
12.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
12.92	0	button press	n/a	n/a	n/a	n/a	n/a	54
13.15	0	button press	n/a	n/a	n/a	n/a	n/a	54
15.72	4.83	AA	0.98	1	0	3	3	n/a
16.70	0	button press	n/a	n/a	n/a	n/a	n/a	51
17.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
22.97	4.83	CC	1.00	5	0	1	1	n/a
23.97	0	button press	n/a	n/a	n/a	n/a	n/a	50
25.02	0	button press	n/a	n/a	n/a	n/a	n/a	55
25.32	0	button press	n/a	n/a	n/a	n/a	n/a	55
25.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.18	4.83	AA	1.10	1	0	3	3	n/a
30.28	0	button press	n/a	n/a	n/a	n/a	n/a	51
31.26	0	button press	n/a	n/a	n/a	n/a	n/a	54
31.55	0	button press	n/a	n/a	n/a	n/a	n/a	54
36.19	4.83	CC	0.92	6	0	1	1	n/a
37.11	0	button press	n/a	n/a	n/a	n/a	n/a	50
38.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
38.92	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.15	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
43.40	4.83	AA	1.23	2	0	3	3	n/a
44.63	0	button press	n/a	n/a	n/a	n/a	n/a	51
46.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
50.66	4.83	AA	1.07	1	0	3	3	n/a
51.72	0	button press	n/a	n/a	n/a	n/a	n/a	51
53.16	0	button press	n/a	n/a	n/a	n/a	n/a	54
53.45	0	button press	n/a	n/a	n/a	n/a	n/a	54
53.65	0	button press	n/a	n/a	n/a	n/a	n/a	54
53.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
57.88	4.83	CC	0.82	6	0	1	1	n/a
58.70	0	button press	n/a	n/a	n/a	n/a	n/a	50
64.68	4.83	AA	0.95	5	0	3	3	n/a
65.62	0	button press	n/a	n/a	n/a	n/a	n/a	51
