onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
10.03	4.83	YN	1.43	2	1	3	0	n/a
11.45	0	button press	n/a	n/a	n/a	n/a	n/a	50
12.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
17.63	4.83	NN	0.85	6	1	0	0	n/a
18.48	0	button press	n/a	n/a	n/a	n/a	n/a	50
19.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
19.86	0	button press	n/a	n/a	n/a	n/a	n/a	55
20.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
20.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
23.47	4.83	YY	0.85	6	1	3	1	n/a
24.32	0	button press	n/a	n/a	n/a	n/a	n/a	51
25.42	0	button press	n/a	n/a	n/a	n/a	n/a	54
25.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
26.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
31.70	4.83	YN	1.05	4	1	1	0	n/a
32.75	0	button press	n/a	n/a	n/a	n/a	n/a	50
33.63	0	button press	n/a	n/a	n/a	n/a	n/a	54
33.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
39.87	4.83	YY	0.90	4	1	3	1	n/a
40.77	0	button press	n/a	n/a	n/a	n/a	n/a	51
41.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
48.43	4.83	NN	1.20	6	1	0	0	n/a
49.63	0	button press	n/a	n/a	n/a	n/a	n/a	50
50.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
50.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
50.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
51.11	0	button press	n/a	n/a	n/a	n/a	n/a	55
55.24	4.83	NN	1.32	4	1	0	0	n/a
56.55	0	button press	n/a	n/a	n/a	n/a	n/a	50
62.08	4.83	NN	0.75	6	1	0	0	n/a
62.83	0	button press	n/a	n/a	n/a	n/a	n/a	50
63.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.32	4.83	YN	0.92	4	1	1	0	n/a
69.24	0	button press	n/a	n/a	n/a	n/a	n/a	50
70.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
70.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
74.55	4.83	NN	0.80	6	1	0	0	n/a
75.35	0	button press	n/a	n/a	n/a	n/a	n/a	50
76.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
77.04	0	button press	n/a	n/a	n/a	n/a	n/a	55
81.52	4.83	YY	0.68	6	1	1	1	n/a
82.20	0	button press	n/a	n/a	n/a	n/a	n/a	51
83.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
83.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
90.63	4.83	NN	0.65	6	1	0	0	n/a
91.28	0	button press	n/a	n/a	n/a	n/a	n/a	50
92.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
92.43	0	button press	n/a	n/a	n/a	n/a	n/a	55
92.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
92.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
97.24	4.83	NY	1.31	1	1	0	1	n/a
98.55	0	button press	n/a	n/a	n/a	n/a	n/a	51
99.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
99.62	0	button press	n/a	n/a	n/a	n/a	n/a	54
99.78	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.05	4.83	NN	1.03	6	1	0	0	n/a
103.83	0	button press	n/a	n/a	n/a	n/a	n/a	51
104.08	0	button press	n/a	n/a	n/a	n/a	n/a	50
104.98	0	button press	n/a	n/a	n/a	n/a	n/a	55
105.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
105.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
105.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
105.98	0	button press	n/a	n/a	n/a	n/a	n/a	55
110.99	4.83	YN	1.23	4	1	3	0	n/a
111.75	0	button press	n/a	n/a	n/a	n/a	n/a	51
112.22	0	button press	n/a	n/a	n/a	n/a	n/a	50
113.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
113.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
